timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1744890651304,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1069,Scenario 2 - Rent Cars 2-24,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1069,0,0,0
1744890651305,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107069,Scenario 2 - Rent Cars 2-24,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107069,0,0,0
1744890651305,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111071769,Scenario 2 - Rent Cars 2-24,text,false,,1198,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}111071769,0,0,0
1744890651406,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1072,Scenario 2 - Rent Cars 2-25,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1072,0,0,0
1744890651406,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107372,Scenario 2 - Rent Cars 2-25,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107372,0,0,0
1744890651407,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110747372,Scenario 2 - Rent Cars 2-25,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110747372,0,0,0
1744890651506,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1075,Scenario 2 - Rent Cars 2-26,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1075,0,0,0
1744890651507,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107675,Scenario 2 - Rent Cars 2-26,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107675,0,0,0
1744890651507,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110777675,Scenario 2 - Rent Cars 2-26,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110777675,0,0,0
1744890651604,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1078,Scenario 2 - Rent Cars 2-27,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1078,0,0,0
1744890651605,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107978,Scenario 2 - Rent Cars 2-27,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1107978,0,0,0
1744890651606,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110807978,Scenario 2 - Rent Cars 2-27,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110807978,0,0,0
1744890651706,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1081,Scenario 2 - Rent Cars 2-28,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1081,0,0,0
1744890651707,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 41: http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108281,Scenario 2 - Rent Cars 2-28,text,false,,1192,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-${regNum}1108281,0,0,0
1744890651707,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 45: http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110838281,Scenario 2 - Rent Cars 2-28,text,false,,1199,0,1,1,http://localhost:8080/cars/rent/ABC-ABC-ABC-${regNum}1110838281,0,0,0
1744890651805,0,POST Rent Car,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 37: http://localhost:8080/cars/rent/ABC-${regNum}1084,Scenario 2 - Rent Cars 2-29,text,false,,1185,0,1,1,http://localhost:8080/cars/rent/ABC-${regNum}1084,0,0,0
